ASMID	Match	SE	A3SS	A5SS	MXE	SEFDR5	A3SSFDR5	A5SSFDR5	MXEFDR5	Pmin
ASM#100	NA	0	0	0	0	0	0	0	0	NA
ASM#101	NA	0	0	0	0	0	0	0	0	NA
ASM#102	SE_14437_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#103	A3SS_2883_1.00E+0	0	1	0	0	0	0	0	0	1.0
ASM#104	NA	0	0	0	0	0	0	0	0	NA
ASM#105	SE_12474_2.12E-1	1	0	0	0	0	0	0	0	0.212
ASM#106	NA	0	0	0	0	0	0	0	0	NA
ASM#107	SE_28390_4.02E-1,SE_28388_2.13E-1,SE_28389_1.25E-5,A5SS_3684_6.60E-1	3	0	1	0	1	0	0	0	1.25e-05
ASM#108	NA	0	0	0	0	0	0	0	0	NA
ASM#109	SE_10241_2.06E-1	1	0	0	0	0	0	0	0	0.206
ASM#110	NA	0	0	0	0	0	0	0	0	NA
ASM#111	NA	0	0	0	0	0	0	0	0	NA
ASM#112	NA	0	0	0	0	0	0	0	0	NA
ASM#113	NA	0	0	0	0	0	0	0	0	NA
ASM#114	SE_17505_9.80E-1	1	0	0	0	0	0	0	0	0.98
ASM#115	SE_35544_6.86E-1,SE_35547_9.33E-1,SE_35545_7.62E-3,SE_35546_5.68E-2	4	0	0	0	0	0	0	0	0.00762
ASM#116	SE_37908_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#117	SE_359_4.37E-2	1	0	0	0	0	0	0	0	0.0437
ASM#118	SE_22548_7.72E-1,A3SS_4555_2.99E-5	1	1	0	0	0	0	0	0	2.99e-05
ASM#119	NA	0	0	0	0	0	0	0	0	NA
ASM#120	NA	0	0	0	0	0	0	0	0	NA
ASM#121	NA	0	0	0	0	0	0	0	0	NA
ASM#122	SE_10596_5.53E-2,SE_10595_5.77E-2	2	0	0	0	0	0	0	0	0.0553
ASM#123	SE_38033_4.48E-1	1	0	0	0	0	0	0	0	0.448
ASM#124	A3SS_2418_2.32E-3	0	1	0	0	0	0	0	0	0.00232
ASM#125	MXE_172_4.62E-1	0	0	0	1	0	0	0	0	0.462
ASM#126	SE_12655_3.19E-4,SE_12654_7.83E-1,A3SS_2503_3.58E-1	2	1	0	0	0	0	0	0	0.000319
ASM#127	A5SS_2300_6.14E-1,A3SS_3521_7.91E-3,A5SS_2302_1.00E+0,A5SS_2301_1.00E+0,A3SS_3520_1.00E+0	0	2	3	0	0	0	0	0	0.00791
ASM#128	SE_31878_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#129	SE_5270_1.18E-2	1	0	0	0	0	0	0	0	0.0118
ASM#130	A3SS_3584_5.61E-6,SE_17861_4.81E-1	1	1	0	0	0	1	0	0	5.61e-06
ASM#131	SE_10128_4.53E-2	1	0	0	0	0	0	0	0	0.0453
ASM#132	NA	0	0	0	0	0	0	0	0	NA
ASM#133	SE_4182_6.08E-1,SE_4184_7.85E-1,SE_4185_3.91E-1,SE_4186_1.66E-1,A3SS_813_7.96E-1	4	1	0	0	0	0	0	0	0.166
ASM#134	SE_9802_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#135	MXE_590_1.28E-6	0	0	0	1	0	0	0	1	1.28e-06
ASM#136	NA	0	0	0	0	0	0	0	0	NA
ASM#137	SE_34182_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#138	A5SS_4402_1.00E+0	0	0	1	0	0	0	0	0	1.0
ASM#139	MXE_743_8.65E-1,SE_12712_1.49E-5	1	0	0	1	1	0	0	0	1.49e-05
ASM#140	NA	0	0	0	0	0	0	0	0	NA
ASM#141	NA	0	0	0	0	0	0	0	0	NA
ASM#142	SE_17326_7.05E-1	1	0	0	0	0	0	0	0	0.705
ASM#143	A3SS_3466_1.00E+0	0	1	0	0	0	0	0	0	1.0
ASM#144	SE_17328_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#145	A5SS_3838_1.38E-7	0	0	1	0	0	0	1	0	1.38e-07
ASM#146	NA	0	0	0	0	0	0	0	0	NA
ASM#147	NA	0	0	0	0	0	0	0	0	NA
ASM#148	NA	0	0	0	0	0	0	0	0	NA
ASM#149	SE_16857_8.20E-2	1	0	0	0	0	0	0	0	0.082
ASM#150	SE_16859_2.02E-3	1	0	0	0	0	0	0	0	0.00202
ASM#151	SE_7281_1.00E+0,SE_7282_3.30E-1	2	0	0	0	0	0	0	0	0.33
ASM#152	SE_20156_1.11E-1	1	0	0	0	0	0	0	0	0.111
ASM#153	SE_20157_7.93E-1	1	0	0	0	0	0	0	0	0.793
ASM#154	A3SS_1420_1.97E-1,A5SS_960_9.27E-1,SE_7171_5.11E-1,A3SS_1419_1.00E+0,A3SS_1418_1.00E+0	1	3	1	0	0	0	0	0	0.197
ASM#155	NA	0	0	0	0	0	0	0	0	NA
ASM#156	NA	0	0	0	0	0	0	0	0	NA
ASM#157	SE_16752_1.00E+0,SE_16751_1.00E+0,SE_16753_1.64E-1	3	0	0	0	0	0	0	0	0.164
ASM#158	A3SS_7665_1.42E-1,SE_37854_3.95E-1	1	1	0	0	0	0	0	0	0.142
ASM#159	NA	0	0	0	0	0	0	0	0	NA
ASM#160	SE_26487_8.46E-1	1	0	0	0	0	0	0	0	0.846
ASM#161	NA	0	0	0	0	0	0	0	0	NA
ASM#162	SE_24202_8.00E-1,SE_15165_4.08E-3,SE_24204_4.09E-1,SE_15163_1.76E-1	4	0	0	0	0	0	0	0	0.00408
ASM#163	NA	0	0	0	0	0	0	0	0	NA
ASM#164	NA	0	0	0	0	0	0	0	0	NA
ASM#165	SE_18551_2.09E-3,SE_18552_5.53E-5,A5SS_2425_6.30E-1,SE_18550_1.00E+0	3	0	1	0	1	0	0	0	5.53e-05
ASM#166	NA	0	0	0	0	0	0	0	0	NA
ASM#167	SE_24116_8.54E-1	1	0	0	0	0	0	0	0	0.854
ASM#168	NA	0	0	0	0	0	0	0	0	NA
ASM#169	SE_23300_4.04E-1	1	0	0	0	0	0	0	0	0.404
ASM#170	SE_31344_1.00E+0,A3SS_6251_1.00E+0	1	1	0	0	0	0	0	0	1.0
ASM#171	SE_6149_5.85E-1,A5SS_812_1.24E-2	1	0	1	0	0	0	0	0	0.0124
ASM#172	SE_13177_3.24E-1,SE_13178_6.85E-4,A5SS_1735_7.13E-2,SE_13181_7.36E-1,SE_13180_3.97E-1	4	0	1	0	0	0	0	0	0.000685
ASM#173	SE_30888_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#174	SE_26182_3.99E-1	1	0	0	0	0	0	0	0	0.399
ASM#175	A3SS_5290_8.38E-1	0	1	0	0	0	0	0	0	0.838
ASM#176	NA	0	0	0	0	0	0	0	0	NA
ASM#177	SE_9277_8.61E-1	1	0	0	0	0	0	0	0	0.861
ASM#178	SE_9278_1.99E-5	1	0	0	0	1	0	0	0	1.99e-05
ASM#179	NA	0	0	0	0	0	0	0	0	NA
ASM#180	NA	0	0	0	0	0	0	0	0	NA
ASM#181	NA	0	0	0	0	0	0	0	0	NA
ASM#182	SE_10477_1.55E-2	1	0	0	0	0	0	0	0	0.0155
ASM#183	NA	0	0	0	0	0	0	0	0	NA
ASM#184	MXE_1845_1.60E-2,SE_29749_2.32E-2,SE_29751_1.19E-2,SE_29750_6.98E-4,A3SS_5962_1.04E-1	3	1	0	1	0	0	0	0	0.000698
ASM#185	SE_3564_7.90E-3,MXE_226_3.90E-1,SE_3563_1.45E-2,A3SS_696_1.88E-1,SE_3561_1.41E-1,SE_3562_1.81E-1	4	1	0	1	0	0	0	0	0.0079
ASM#186	NA	0	0	0	0	0	0	0	0	NA
ASM#187	NA	0	0	0	0	0	0	0	0	NA
ASM#188	NA	0	0	0	0	0	0	0	0	NA
ASM#189	NA	0	0	0	0	0	0	0	0	NA
ASM#190	NA	0	0	0	0	0	0	0	0	NA
ASM#191	NA	0	0	0	0	0	0	0	0	NA
ASM#192	NA	0	0	0	0	0	0	0	0	NA
ASM#193	NA	0	0	0	0	0	0	0	0	NA
ASM#194	NA	0	0	0	0	0	0	0	0	NA
ASM#195	NA	0	0	0	0	0	0	0	0	NA
ASM#196	NA	0	0	0	0	0	0	0	0	NA
ASM#197	NA	0	0	0	0	0	0	0	0	NA
ASM#198	NA	0	0	0	0	0	0	0	0	NA
ASM#199	SE_36613_3.38E-1,SE_36612_8.84E-1,MXE_2285_7.83E-1,A3SS_7403_2.21E-1,SE_36611_6.27E-1	3	1	0	1	0	0	0	0	0.221
ASM#200	SE_22621_3.71E-1,A5SS_2987_4.95E-1,A3SS_4578_1.00E+0,SE_22620_1.00E+0	2	1	1	0	0	0	0	0	0.371
ASM#201	A3SS_2967_4.53E-1	0	1	0	0	0	0	0	0	0.453
ASM#202	A3SS_3388_1.45E-1,SE_16891_2.20E-1,A3SS_3389_3.60E-1,SE_16892_6.56E-2	2	2	0	0	0	0	0	0	0.0656
ASM#203	SE_15033_1.24E-10	1	0	0	0	1	0	0	0	1.24e-10
ASM#204	NA	0	0	0	0	0	0	0	0	NA
ASM#205	NA	0	0	0	0	0	0	0	0	NA
ASM#206	SE_10537_1.00E+0,SE_10536_1.03E-2	2	0	0	0	0	0	0	0	0.0103
ASM#207	A3SS_7116_1.33E-1	0	1	0	0	0	0	0	0	0.133
ASM#208	SE_11627_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#209	SE_1645_2.99E-1	1	0	0	0	0	0	0	0	0.299
ASM#210	A3SS_1453_1.40E-2,SE_7352_4.31E-4,A3SS_1452_4.06E-1,SE_7353_2.73E-1	2	2	0	0	0	0	0	0	0.000431
ASM#211	SE_24105_9.39E-3,SE_24106_1.49E-1	2	0	0	0	0	0	0	0	0.00939
ASM#212	NA	0	0	0	0	0	0	0	0	NA
ASM#213	SE_22641_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#214	NA	0	0	0	0	0	0	0	0	NA
ASM#215	SE_29434_3.33E-1	1	0	0	0	0	0	0	0	0.333
ASM#216	NA	0	0	0	0	0	0	0	0	NA
ASM#217	NA	0	0	0	0	0	0	0	0	NA
ASM#218	SE_9957_1.68E-5	1	0	0	0	1	0	0	0	1.68e-05
ASM#219	SE_36820_8.36E-3	1	0	0	0	0	0	0	0	0.00836
ASM#220	NA	0	0	0	0	0	0	0	0	NA
ASM#221	A3SS_7505_8.09E-1,SE_37123_4.60E-1	1	1	0	0	0	0	0	0	0.46
ASM#222	NA	0	0	0	0	0	0	0	0	NA
ASM#223	NA	0	0	0	0	0	0	0	0	NA
ASM#224	A3SS_1908_2.21E-1,MXE_580_8.03E-1,A3SS_1909_3.94E-1,SE_9641_1.00E+0,SE_9642_1.85E-1	2	2	0	1	0	0	0	0	0.185
ASM#225	NA	0	0	0	0	0	0	0	0	NA
ASM#226	SE_18230_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#227	SE_18231_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#228	SE_2294_5.03E-2	1	0	0	0	0	0	0	0	0.0503
ASM#229	NA	0	0	0	0	0	0	0	0	NA
ASM#230	NA	0	0	0	0	0	0	0	0	NA
ASM#231	NA	0	0	0	0	0	0	0	0	NA
ASM#232	NA	0	0	0	0	0	0	0	0	NA
ASM#233	NA	0	0	0	0	0	0	0	0	NA
ASM#234	NA	0	0	0	0	0	0	0	0	NA
ASM#235	NA	0	0	0	0	0	0	0	0	NA
ASM#236	A3SS_2665_7.03E-1	0	1	0	0	0	0	0	0	0.703
ASM#237	A3SS_2666_9.60E-3	0	1	0	0	0	0	0	0	0.0096
ASM#238	SE_34741_7.62E-3,SE_34743_2.88E-1	2	0	0	0	0	0	0	0	0.00762
ASM#239	A3SS_671_1.40E-1	0	1	0	0	0	0	0	0	0.14
ASM#240	SE_30847_7.16E-1,SE_30846_1.82E-1	2	0	0	0	0	0	0	0	0.182
ASM#241	NA	0	0	0	0	0	0	0	0	NA
ASM#242	SE_26840_8.48E-2	1	0	0	0	0	0	0	0	0.0848
ASM#243	NA	0	0	0	0	0	0	0	0	NA
ASM#244	A5SS_402_1.66E-1,A5SS_403_3.16E-1,A5SS_404_8.20E-1	0	0	3	0	0	0	0	0	0.166
ASM#245	SE_14994_1.00E+0,SE_14995_7.43E-1,SE_14993_6.21E-1	3	0	0	0	0	0	0	0	0.621
ASM#246	NA	0	0	0	0	0	0	0	0	NA
ASM#247	SE_38073_1.13E-3	1	0	0	0	0	0	0	0	0.00113
ASM#248	SE_29778_4.44E-1	1	0	0	0	0	0	0	0	0.444
ASM#249	SE_31033_7.33E-1	1	0	0	0	0	0	0	0	0.733
ASM#250	SE_17609_2.75E-4	1	0	0	0	0	0	0	0	0.000275
ASM#251	NA	0	0	0	0	0	0	0	0	NA
ASM#252	SE_20798_5.79E-3	1	0	0	0	0	0	0	0	0.00579
ASM#253	NA	0	0	0	0	0	0	0	0	NA
ASM#254	NA	0	0	0	0	0	0	0	0	NA
ASM#255	SE_34002_7.28E-1	1	0	0	0	0	0	0	0	0.728
ASM#256	SE_34003_6.00E-3,SE_34004_8.31E-1	2	0	0	0	0	0	0	0	0.006
ASM#257	SE_20016_1.83E-1,SE_20017_7.15E-1,A5SS_2598_3.04E-2,SE_20014_6.68E-1,A5SS_2597_9.49E-1,SE_20015_2.91E-2	4	0	2	0	0	0	0	0	0.0291
ASM#258	NA	0	0	0	0	0	0	0	0	NA
ASM#259	SE_25384_1.17E-2,SE_25383_7.21E-1	2	0	0	0	0	0	0	0	0.0117
ASM#260	A5SS_1072_5.59E-1,A5SS_1070_1.35E-1	0	0	2	0	0	0	0	0	0.135
ASM#261	NA	0	0	0	0	0	0	0	0	NA
ASM#262	SE_16831_1.72E-1	1	0	0	0	0	0	0	0	0.172
ASM#263	NA	0	0	0	0	0	0	0	0	NA
ASM#264	NA	0	0	0	0	0	0	0	0	NA
ASM#265	A3SS_7099_1.13E-1	0	1	0	0	0	0	0	0	0.113
ASM#266	SE_15470_2.76E-1,A5SS_2032_1.00E+0	1	0	1	0	0	0	0	0	0.276
ASM#267	SE_28073_4.89E-1	1	0	0	0	0	0	0	0	0.489
ASM#268	NA	0	0	0	0	0	0	0	0	NA
ASM#269	SE_22340_8.33E-1,SE_22341_6.30E-1,SE_22343_4.51E-3,SE_22342_4.00E-2	4	0	0	0	0	0	0	0	0.00451
ASM#270	NA	0	0	0	0	0	0	0	0	NA
ASM#271	A3SS_2821_6.74E-1,A5SS_1879_3.49E-2	0	1	1	0	0	0	0	0	0.0349
ASM#272	NA	0	0	0	0	0	0	0	0	NA
ASM#273	SE_9107_1.29E-1	1	0	0	0	0	0	0	0	0.129
ASM#274	SE_22301_7.63E-1,SE_22300_1.00E+0	2	0	0	0	0	0	0	0	0.763
ASM#275	NA	0	0	0	0	0	0	0	0	NA
ASM#276	A3SS_3480_4.83E-5,SE_17372_2.40E-3,SE_17370_5.70E-5	2	1	0	0	1	0	0	0	4.83e-05
ASM#277	SE_17114_6.46E-2	1	0	0	0	0	0	0	0	0.0646
ASM#278	SE_5643_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#279	A5SS_740_1.00E+0	0	0	1	0	0	0	0	0	1.0
ASM#280	NA	0	0	0	0	0	0	0	0	NA
ASM#281	A3SS_6020_1.00E+0	0	1	0	0	0	0	0	0	1.0
ASM#282	NA	0	0	0	0	0	0	0	0	NA
ASM#283	NA	0	0	0	0	0	0	0	0	NA
ASM#284	A3SS_41_9.77E-1,SE_240_4.55E-1,SE_241_3.20E-1	2	1	0	0	0	0	0	0	0.32
ASM#285	NA	0	0	0	0	0	0	0	0	NA
ASM#286	SE_32536_1.00E+0,SE_32533_1.00E+0,A3SS_6542_3.12E-1,SE_32534_2.05E-2,SE_32535_1.00E+0	4	1	0	0	0	0	0	0	0.0205
ASM#287	NA	0	0	0	0	0	0	0	0	NA
ASM#288	NA	0	0	0	0	0	0	0	0	NA
ASM#289	SE_35423_3.67E-1,SE_35425_1.19E-1,SE_35424_2.24E-2,MXE_2233_2.35E-2,SE_35427_3.87E-2,A3SS_7156_6.83E-1,SE_35426_1.00E+0,A5SS_4560_2.60E-2	5	1	1	1	0	0	0	0	0.0224
ASM#290	NA	0	0	0	0	0	0	0	0	NA
ASM#291	NA	0	0	0	0	0	0	0	0	NA
ASM#292	NA	0	0	0	0	0	0	0	0	NA
ASM#293	SE_32206_1.72E-1	1	0	0	0	0	0	0	0	0.172
ASM#294	A3SS_3864_5.45E-1	0	1	0	0	0	0	0	0	0.545
ASM#295	NA	0	0	0	0	0	0	0	0	NA
ASM#296	SE_24825_6.55E-1,A3SS_5019_1.00E+0	1	1	0	0	0	0	0	0	0.655
ASM#297	NA	0	0	0	0	0	0	0	0	NA
ASM#298	A3SS_7555_4.98E-1	0	1	0	0	0	0	0	0	0.498
ASM#299	SE_6817_1.83E-13,SE_6813_2.52E-2,SE_6814_2.85E-3,SE_6815_3.12E-3,SE_6816_2.11E-1	5	0	0	0	1	0	0	0	1.83e-13
ASM#300	SE_31735_5.45E-1	1	0	0	0	0	0	0	0	0.545
ASM#301	NA	0	0	0	0	0	0	0	0	NA
ASM#302	SE_14746_7.32E-7,SE_14743_1.33E-1,SE_14744_1.74E-7,A5SS_1953_2.77E-1,A5SS_1954_6.09E-3,SE_14745_2.48E-3	4	0	2	0	2	0	0	0	1.74e-07
ASM#303	NA	0	0	0	0	0	0	0	0	NA
ASM#304	NA	0	0	0	0	0	0	0	0	NA
ASM#305	NA	0	0	0	0	0	0	0	0	NA
ASM#306	SE_23594_6.78E-1,SE_5545_5.60E-2	2	0	0	0	0	0	0	0	0.056
ASM#307	SE_13144_1.66E-1,SE_13146_6.89E-4,SE_13145_2.46E-4,A5SS_1724_8.36E-4,SE_13143_4.52E-1,A3SS_2611_2.33E-2	4	1	1	0	0	0	0	0	0.000246
ASM#308	A3SS_2719_5.02E-1	0	1	0	0	0	0	0	0	0.502
ASM#309	SE_4499_2.22E-1,SE_4500_7.69E-1,A3SS_855_1.00E+0	2	1	0	0	0	0	0	0	0.222
ASM#310	MXE_735_4.26E-1,SE_12521_6.76E-1	1	0	0	1	0	0	0	0	0.426
ASM#311	SE_31184_1.01E-1,A5SS_4009_6.19E-2,SE_31185_4.88E-2	2	0	1	0	0	0	0	0	0.0488
ASM#312	SE_8172_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#313	A3SS_5239_4.21E-1,SE_25923_2.42E-1	1	1	0	0	0	0	0	0	0.242
ASM#314	NA	0	0	0	0	0	0	0	0	NA
ASM#315	NA	0	0	0	0	0	0	0	0	NA
ASM#316	SE_8371_8.81E-1,SE_8372_4.70E-1	2	0	0	0	0	0	0	0	0.47
ASM#317	NA	0	0	0	0	0	0	0	0	NA
ASM#318	SE_18556_1.00E+0	1	0	0	0	0	0	0	0	1.0
